date,open,high,low,close,volume,value
2018-09-28,700.0,10000.0,700.0,3095.0,22339064.23841503,82327323749.40233
2018-09-29,3070.0,3290.0,2190.0,2285.0,4778095.11004363,12822613989.71414
2018-09-30,2285.0,2285.0,1740.0,1845.0,2417609.20899201,4615619643.315382
2018-10-01,1845.0,1845.0,1575.0,1645.0,887880.94629714,1484601820.4798853
2018-10-02,1645.0,1735.0,1545.0,1560.0,569253.97576417,923735349.3402677
2018-10-03,1560.0,1560.0,1365.0,1410.0,491989.84440185,705827411.3508563
2018-10-04,1410.0,1575.0,1390.0,1445.0,1260877.6830762,1882459574.8921008
2018-10-05,1445.0,1445.0,1260.0,1305.0,864455.27653646,1137229838.0287738
2018-10-06,1305.0,1315.0,1220.0,1255.0,263021.16231042,333037741.7598292
2018-10-07,1255.0,1260.0,1190.0,1215.0,159248.43790689,194126820.5614159
2018-10-08,1210.0,1255.0,1185.0,1220.0,394884.53308412,481846139.5599548
2018-10-09,1220.0,1225.0,1150.0,1190.0,248236.11992933,294467063.7857832
2018-10-10,1190.0,1230.0,1105.0,1150.0,372548.15976199,430178721.70126504
2018-10-11,1150.0,1230.0,996.0,1020.0,425834.91409118,457556630.77202964
2018-10-12,998.0,1015.0,955.0,980.0,194296.50757392,191483912.8506167
2018-10-13,980.0,990.0,958.0,980.0,64481.59931818,62688909.56764619
2018-10-14,980.0,1510.0,980.0,1330.0,12290073.44352622,16531560367.857359
2018-10-15,1335.0,1425.0,1135.0,1200.0,2319494.16816604,2840091315.7740474
2018-10-16,1200.0,1305.0,1130.0,1185.0,2249651.17524506,2733938117.795381
2018-10-17,1185.0,1185.0,1120.0,1155.0,342223.69288454,388855417.14303076
2018-10-18,1155.0,1305.0,1125.0,1165.0,3012394.22935742,3619593152.143325
2018-10-19,1165.0,1165.0,1080.0,1135.0,430762.65211188,483244235.735127
2018-10-20,1135.0,1135.0,1100.0,1130.0,224856.58466661,251391593.87293595
2018-10-21,1130.0,1130.0,1100.0,1115.0,203095.61259642,226797500.87606165
2018-10-22,1115.0,1180.0,1080.0,1105.0,479940.22507296,533929992.1345092
2018-10-23,1105.0,1105.0,1055.0,1095.0,221097.78512952,237905743.8593082
2018-10-24,1095.0,1095.0,1065.0,1080.0,150267.49037876,161459786.27988926
2018-10-25,1080.0,1080.0,1040.0,1060.0,159095.888066,167237552.12768486
2018-10-26,1060.0,1060.0,1015.0,1035.0,158110.71981631,163725440.1058742
2018-10-27,1035.0,1085.0,1020.0,1040.0,436545.30671585,460706221.2741945
2018-10-28,1035.0,1045.0,1005.0,1030.0,129470.16516551,132843563.2367597
2018-10-29,1030.0,1030.0,955.0,965.0,263650.18932397,260600655.53265226
2018-10-30,961.0,989.0,949.0,970.0,119739.34495174,115082785.24794018
2018-10-31,970.0,1005.0,962.0,978.0,305001.30439775,298935527.94011235
2018-11-01,976.0,1045.0,976.0,1010.0,1091144.17877499,1101373508.4289434
2018-11-02,1005.0,1015.0,980.0,1005.0,417403.7955823,414100495.7746741
2018-11-03,1005.0,1005.0,979.0,983.0,175689.96014459,173202704.17398155
2018-11-04,980.0,983.0,955.0,967.0,224033.43671154,216709910.42335057
2018-11-05,966.0,967.0,927.0,930.0,244638.74228389,231776979.30880398
2018-11-06,928.0,928.0,895.0,921.0,285125.17427637,258233295.42683214
2018-11-07,921.0,1015.0,909.0,938.0,2310538.32415085,2231713598.932834
2018-11-08,938.0,938.0,900.0,913.0,260840.95529486,238732038.55354345
2018-11-09,911.0,913.0,900.0,909.0,114497.35500178,103664552.44857053
2018-11-10,908.0,939.0,890.0,899.0,185044.85860452,167801895.6324372
2018-11-11,898.0,899.0,826.0,858.0,206207.62520823,178550201.43705308
2018-11-12,858.0,858.0,808.0,833.0,243620.74560708,201316076.86845237
2018-11-13,833.0,833.0,811.0,815.0,122739.79293942,100500430.22684003
2018-11-14,813.0,817.0,630.0,708.0,188847.64116663,144958527.16267785
2018-11-15,700.0,708.0,583.0,645.0,304183.79740574,190975146.1866189
2018-11-16,641.0,776.0,594.0,620.0,595056.61268326,410384291.66416496
2018-11-17,620.0,628.0,584.0,599.0,88098.83008542,52342388.59088869
2018-11-18,599.0,607.0,592.0,598.0,90819.91050169,54324824.90950219
2018-11-19,598.0,601.0,460.0,496.0,170563.07448876,91848699.70559765
2018-11-20,470.0,493.0,320.0,399.0,457221.5991387,178185347.82966122
2018-11-21,395.0,409.0,373.0,405.0,189503.8251022,75676379.2745064
2018-11-22,405.0,437.0,391.0,391.0,311057.62512656,128402248.41883738
2018-11-23,390.0,390.0,341.0,363.0,229039.27374742,82933595.22856627
2018-11-24,366.0,406.0,297.0,355.0,567959.12828166,211922174.44605076
2018-11-25,354.0,356.0,282.0,330.0,314955.54897416,96196937.59040155
2018-11-26,330.0,385.0,300.0,323.0,577481.17075346,191487740.4155827
2018-11-27,323.0,339.0,282.0,339.0,178881.89728545,55721029.29920123
2018-11-28,339.0,521.0,329.0,464.0,6108396.18009269,2739121981.472225
2018-11-29,452.0,452.0,401.0,430.0,871397.78983154,365625854.08235794
2018-11-30,428.0,428.0,318.0,367.0,493690.88531494,184236834.52174363
2018-12-01,368.0,385.0,346.0,378.0,320449.52723759,117573947.86941876
2018-12-02,378.0,601.0,378.0,432.0,11791489.85215917,6081102311.253557
2018-12-03,432.0,432.0,365.0,385.0,1674217.65695365,650201960.0266696
2018-12-04,383.0,429.0,350.0,420.0,892465.68155036,344485554.5356546
2018-12-05,429.0,483.0,370.0,396.0,2559082.80630631,1104230506.8519208
2018-12-06,396.0,399.0,329.0,344.0,468999.33431269,168409053.5660676
2018-12-07,344.0,344.0,281.0,332.0,659999.84900141,199076614.00371236
2018-12-08,332.0,379.0,298.0,326.0,1333860.02855747,441233526.4263518
2018-12-09,326.0,333.0,305.0,331.0,618162.121097,197178954.93100294
2018-12-10,332.0,380.0,320.0,342.0,5283608.01723771,1853354341.9784546
2018-12-11,342.0,346.0,296.0,308.0,825076.95219633,254936296.1595718
2018-12-12,308.0,315.0,291.0,315.0,393793.40691744,118359122.95711249
2018-12-13,315.0,315.0,291.0,294.0,273232.12813052,82300141.07719587
2018-12-14,293.0,295.0,269.0,278.0,272797.06749998,76157285.05314372
2018-12-15,276.0,279.0,246.0,260.0,220953.16935061,58302549.26323597
2018-12-16,261.0,269.0,254.0,264.0,198096.79451946,51844516.60761032
2018-12-17,264.0,296.0,247.0,293.0,397762.81457155,108639900.89067432
